housing_median_age,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,dist_to_los_angeles_km,dist_to_san_diego_km,dist_to_san_jose_km,dist_to_san_francisco_km,dist_to_fresno_km,rooms_per_household,bedrooms_per_household,population_per_household
34.0,3.59,230600.0,True,False,False,False,46.62389059449098,136.0932681639108,537.2152797413196,604.7888094449119,371.40415983455347,6.109756097560975,1.0091463414634145,2.5701219512195124
9.0,6.6603,230900.0,True,False,False,False,43.81380210738198,138.92384382484414,534.3257546482639,601.8992378056862,368.57492969134955,6.206642066420664,1.0738007380073802,3.745387453874539
24.0,4.7946,251200.0,True,False,False,False,45.31751050220955,138.06399161947803,535.558643792999,603.1312907017774,369.4395148078517,6.311233885819521,1.0368324125230202,3.023941068139963
23.0,5.0629,232600.0,True,False,False,False,44.084664896923236,140.0422973458345,533.9061210902378,601.4774159420789,367.4778214561262,5.7381174277726,1.0521901211556384,2.625349487418453
35.0,3.5521,182800.0,True,False,False,False,40.264507299397536,142.19736293632454,530.8212169751896,598.3949361658307,365.31833929137645,4.82532751091703,1.0829694323144106,3.529839883551674
35.0,5.6276,200800.0,True,False,False,False,40.927568927645524,141.22264152363306,531.6513805663061,599.2252939907748,366.3043351889211,6.558241758241758,0.9802197802197802,3.1538461538461537
33.0,3.8456,211800.0,True,False,False,False,40.19600424498351,141.6710370215346,531.0377515090728,598.6117410893919,365.8787719077909,5.057755775577558,1.0082508250825082,3.636963696369637
21.0,4.8906,179100.0,True,False,False,False,41.60978357754187,140.24996149615768,532.4825695265463,600.0565606066199,367.2910497347014,5.356902356902357,1.0033670033670035,3.0437710437710437
38.0,6.0224,187500.0,True,False,False,False,43.028002437850176,138.31089778060328,534.1480044014611,601.7218051410744,369.2666117232193,5.1,1.2,4.1
24.0,5.0605,216200.0,True,False,False,False,41.60978357754187,140.24996149615768,532.4825695265463,600.0565606066199,367.2910497347014,5.660714285714286,0.9375,3.125
18.0,3.6761,140500.0,True,False,False,False,41.60978357754187,140.24996149615768,532.4825695265463,600.0565606066199,367.2910497347014,4.403581267217631,1.1143250688705235,2.608815426997245
15.0,3.7604,280100.0,True,False,False,False,43.749105796003164,138.38414929410465,534.5409823490754,602.1149126091171,369.13047510767075,5.804143126177024,1.009416195856874,2.3879472693032016
10.0,5.3812,235400.0,True,False,False,False,41.7733905871143,141.32093783487247,532.0527220506361,599.6257695527811,366.17691619007155,5.316037735849057,1.1462264150943395,2.490566037735849
26.0,3.5893,238500.0,True,False,False,False,41.01551512513341,141.75677992648448,531.4365581801557,599.0099916209207,365.7467543119688,5.411552346570397,1.0469314079422383,2.7256317689530687
31.0,3.7303,223800.0,True,False,False,False,41.01551512513341,141.75677992648448,531.4365581801557,599.0099916209207,365.7467543119688,4.840175953079179,1.0439882697947214,2.2463343108504397
22.0,6.4685,241200.0,True,False,False,False,41.666713173732255,140.77895656840255,532.2658361044765,599.8395723594555,366.7316495995209,6.721374045801527,1.036259541984733,3.2557251908396947
25.0,6.8407,266700.0,True,False,False,False,41.666713173732255,140.77895656840255,532.2658361044765,599.8395723594555,366.7316495995209,7.111553784860558,0.9880478087649402,2.9880478087649402
17.0,3.8631,225000.0,True,False,False,False,42.33710349051189,139.80313780569352,533.0961409627804,600.670063096294,367.7172685930392,3.6359223300970873,1.1407766990291262,2.236245954692557
26.0,6.0488,232000.0,True,False,False,False,42.33710349051189,139.80313780569352,533.0961409627804,600.670063096294,367.7172685930392,5.826797385620915,0.9738562091503268,3.4248366013071894
26.0,5.9397,249400.0,True,False,False,False,43.07190175442967,139.361083404727,533.7105369535833,601.2842895702657,368.1452306040575,6.957142857142857,0.9885714285714285,3.1085714285714285
26.0,3.7772,223900.0,True,False,False,False,40.384437779921505,142.73656668222645,530.6083120047683,598.1813246667791,364.7625885926248,5.412413793103449,1.0772413793103448,3.216551724137931
34.0,4.375,224700.0,True,False,False,False,40.384437779921505,142.73656668222645,530.6083120047683,598.1813246667791,364.7625885926248,6.226519337016574,1.022099447513812,3.248618784530387
34.0,6.1168,213900.0,True,False,False,False,41.01551512513341,141.75677992648448,531.4365581801557,599.0099916209207,365.7467543119688,5.875,0.8916666666666667,3.4875
33.0,5.1782,225000.0,True,False,False,False,41.01551512513341,141.75677992648448,531.4365581801557,599.0099916209207,365.7467543119688,6.228571428571429,0.9673469387755103,3.6979591836734693
31.0,4.325,187100.0,True,False,False,False,38.86559932207312,143.6162845877927,529.3766797185165,596.9503811253317,363.9053020489332,4.688186813186813,1.0494505494505495,3.1950549450549453
35.0,3.6,193500.0,True,False,False,False,38.86559932207312,143.6162845877927,529.3766797185165,596.9503811253317,363.9053020489332,5.289156626506024,0.9879518072289156,3.0903614457831323
18.0,3.875,273000.0,True,False,False,False,39.62156027440327,143.17408404131533,529.992083571541,597.5654909202954,364.3330678767161,5.3578947368421055,1.0894736842105264,3.4
32.0,3.3375,186200.0,True,False,False,False,38.86559932207312,143.6162845877927,529.3766797185165,596.9503811253317,363.9053020489332,5.245098039215686,1.026143790849673,3.2222222222222223
13.0,3.2303,201300.0,True,False,False,False,39.62156027440327,143.17408404131533,529.992083571541,597.5654909202954,364.3330678767161,3.6643518518518516,1.0972222222222223,3.8703703703703702
31.0,3.5329,187400.0,True,False,False,False,39.52075863356953,142.64264293028856,530.2067013063923,597.7806054240198,364.8916772855557,4.5,1.0308370044052864,3.356828193832599
33.0,2.8021,195100.0,True,False,False,False,40.264507299397536,142.19736293632454,530.8212169751896,598.3949361658307,365.31833929137645,4.794561933534744,1.1299093655589123,3.501510574018127
25.0,2.3173,225000.0,True,False,False,False,40.384437779921505,142.73656668222645,530.6083120047683,598.1813246667791,364.7625885926248,4.329824561403509,1.231578947368421,1.7789473684210526
25.0,3.9286,262700.0,True,False,False,False,41.01551512513341,141.75677992648448,531.4365581801557,599.0099916209207,365.7467543119688,4.711640211640212,0.9232804232804233,2.4285714285714284
23.0,4.5,237300.0,True,False,False,False,41.7733905871143,141.32093783487247,532.0527220506361,599.6257695527811,366.17691619007155,4.835734870317003,1.063400576368876,2.628242074927954
25.0,4.0724,231400.0,True,False,False,False,41.7733905871143,141.32093783487247,532.0527220506361,599.6257695527811,366.17691619007155,5.007792207792208,1.0753246753246752,2.496103896103896
16.0,4.5112,139000.0,True,False,False,False,41.7733905871143,141.32093783487247,532.0527220506361,599.6257695527811,366.17691619007155,4.414285714285715,1.0114285714285713,2.085714285714286
17.0,5.1182,249200.0,True,False,False,False,41.7733905871143,141.32093783487247,532.0527220506361,599.6257695527811,366.17691619007155,6.00250626566416,1.0275689223057645,3.0676691729323307
17.0,4.2276,254100.0,True,False,False,False,42.71084671878385,141.45254600204126,532.4619160738652,600.0331472475162,366.06161812599436,4.586274509803921,1.0441176470588236,2.3794117647058823
17.0,4.9306,158500.0,True,False,False,False,41.929428923289116,141.87575438319516,531.8432311176027,599.4151550605868,365.62686990740485,4.635245901639344,0.9672131147540983,2.5491803278688523
38.0,2.3704,166100.0,True,False,False,False,37.37610201718435,144.51456281036542,528.1483573044626,595.7223423832802,363.05505986189394,4.08235294117647,1.0431372549019609,3.1215686274509804
45.0,4.6111,223000.0,True,False,False,False,38.05673709753366,143.54711855406316,528.9801581072268,596.5541270590713,364.0436369648739,5.355437665782493,1.0450928381962865,4.108753315649867
44.0,3.2344,170100.0,True,False,False,False,37.37610201718435,144.51456281036542,528.1483573044626,595.7223423832802,363.05505986189394,5.045081967213115,1.0573770491803278,2.7950819672131146
35.0,2.7014,156700.0,True,False,False,False,38.116966453560025,144.0631251926107,528.7621033311602,596.3359975285684,363.4792973094376,3.4906367041198503,0.9662921348314607,4.295880149812734
35.0,2.9583,175400.0,True,False,False,False,38.78468674970868,143.09257605564443,529.5930140538802,597.1670016385588,364.4667744553452,3.8633540372670807,1.0062111801242235,4.978260869565218
22.0,3.025,180000.0,True,False,False,False,38.116966453560025,144.0631251926107,528.7621033311602,596.3359975285684,363.4792973094376,4.006802721088436,0.9829931972789115,2.942176870748299
29.0,2.6563,162500.0,True,False,False,False,38.78468674970868,143.09257605564443,529.5930140538802,597.1670016385588,364.4667744553452,3.6511627906976742,1.1209302325581396,4.3
27.0,1.9621,118100.0,True,False,False,False,36.643477213916384,144.9705544917114,527.535444542963,595.1094179493564,362.63259591319905,4.079002079002079,1.130977130977131,3.101871101871102
26.0,3.3393,168600.0,True,False,False,False,35.91959622714297,145.43105739538336,526.92336796076,594.4972264933077,362.21191167319745,4.122270742358078,0.9366812227074236,3.3842794759825328
33.0,2.9474,178400.0,True,False,False,False,36.643477213916384,144.9705544917114,527.535444542963,595.1094179493564,362.63259591319905,5.6058558558558556,1.2297297297297298,4.1824324324324325
31.0,3.875,183900.0,True,False,False,False,36.643477213916384,144.9705544917114,527.535444542963,595.1094179493564,362.63259591319905,7.1158940397351,1.5397350993377483,3.198675496688742
25.0,4.2019,163900.0,True,False,False,False,36.643477213916384,144.9705544917114,527.535444542963,595.1094179493564,362.63259591319905,3.625441696113074,1.017667844522968,5.81625441696113
36.0,3.2188,196900.0,True,False,False,False,36.643477213916384,144.9705544917114,527.535444542963,595.1094179493564,362.63259591319905,5.4770408163265305,1.0612244897959184,2.579081632653061
37.0,4.275,186200.0,True,False,False,False,35.91959622714297,145.43105739538336,526.92336796076,594.4972264933077,362.21191167319745,5.653846153846154,1.1634615384615385,4.1923076923076925
23.0,3.2301,189900.0,True,False,False,False,37.33738475332077,144.00622677420697,528.3681363654856,595.9419839417544,363.6222709812913,4.79933110367893,1.0919732441471572,2.809364548494983
13.0,4.1325,203500.0,True,False,False,False,35.20499843601808,145.8960287998288,526.3121304815039,593.8857702882566,361.79301335438237,5.064,1.037090909090909,2.8305454545454545
35.0,4.125,189200.0,True,False,False,False,34.50026069593376,146.36542611441263,525.7017350384309,593.2750516139669,361.3759071716211,6.317204301075269,1.0268817204301075,3.053763440860215
30.0,4.0061,182900.0,True,False,False,False,33.80599966292095,146.8392068902612,525.0921845743476,592.665072756826,360.9605993418451,5.3241525423728815,1.0084745762711864,3.413135593220339
36.0,4.8438,185700.0,True,False,False,False,34.50026069593376,146.36542611441263,525.7017350384309,593.2750516139669,361.3759071716211,5.449720670391062,1.0195530726256983,3.5027932960893855
32.0,3.4028,183700.0,True,False,False,False,35.926531617775005,144.93796638193737,527.1466071403978,594.7199011513069,362.7848782167829,3.075892857142857,1.0982142857142858,2.6830357142857144
19.0,3.75,173400.0,True,False,False,False,35.926531617775005,144.93796638193737,527.1466071403978,594.7199011513069,362.7848782167829,4.4731457800511505,1.0383631713554988,2.4782608695652173
34.0,3.5455,180000.0,True,False,False,False,35.926531617775005,144.93796638193737,527.1466071403978,594.7199011513069,362.7848782167829,5.637614678899083,0.9862385321100917,4.747706422018348
25.0,3.1884,135400.0,True,False,False,False,36.62713627774837,144.46985718390735,527.7569517372004,595.3305745493842,363.20268267448483,5.188630490956072,1.073643410852713,2.798449612403101
28.0,3.6214,182100.0,True,False,False,False,36.62713627774837,144.46985718390735,527.7569517372004,595.3305745493842,363.20268267448483,2.849056603773585,0.9764150943396226,2.900943396226415
23.0,4.765,181500.0,True,False,False,False,33.12287413097908,147.3173288306843,524.4834820416544,592.0558360098667,360.5470960837623,5.7707182320441985,1.0414364640883977,2.9972375690607733
33.0,3.9539,191100.0,True,False,False,False,33.88852118716934,146.36873489304995,525.3206428618263,592.8923197152085,361.5422296922858,5.6567901234567906,1.0839506172839506,2.9308641975308642
35.0,5.0747,189600.0,True,False,False,False,33.88852118716934,146.36873489304995,525.3206428618263,592.8923197152085,361.5422296922858,4.944723618090452,0.8994974874371859,3.321608040201005
45.0,5.1057,170700.0,True,False,False,False,33.80599966292095,146.8392068902612,525.0921845743476,592.665072756826,360.9605993418451,5.381578947368421,0.9671052631578947,3.5921052631578947
31.0,3.4583,186300.0,True,False,False,False,35.23614603249875,145.41051110933935,526.5371055026194,594.1099660234672,362.36886378268235,4.4674556213017755,1.0591715976331362,3.1893491124260356
34.0,4.8667,186800.0,True,False,False,False,34.556592016528704,145.8874482603771,525.9284497609071,593.5007714483918,361.95464554853953,5.712418300653595,1.0,3.588235294117647
35.0,5.25,190200.0,True,False,False,False,34.556592016528704,145.8874482603771,525.9284497609071,593.5007714483918,361.95464554853953,5.788321167883212,0.9343065693430657,4.299270072992701
25.0,4.2679,191700.0,True,False,False,False,34.556592016528704,145.8874482603771,525.9284497609071,593.5007714483918,361.95464554853953,4.942,1.036,3.078
18.0,2.8348,219000.0,True,False,False,False,34.556592016528704,145.8874482603771,525.9284497609071,593.5007714483918,361.95464554853953,4.766816143497758,0.9372197309417041,2.071748878923767
31.0,4.9115,255500.0,True,False,False,False,33.232626092854794,146.85432823921522,524.7136877614731,592.2846131196534,361.1316223931282,5.231578947368421,0.9596491228070175,3.324561403508772
16.0,3.2546,187500.0,True,False,False,False,35.32624151837303,144.93797013105328,526.7657322376226,594.3373727992749,362.9493751482558,4.045725646123261,1.121272365805169,2.2226640159045727
31.0,4.6042,220700.0,True,False,False,False,33.88852118716934,146.36873489304995,525.3206428618263,592.8923197152085,361.5422296922858,5.539823008849558,0.995575221238938,3.15929203539823
17.0,3.3006,185800.0,True,False,False,False,34.67292598218757,145.42245520449993,526.1588193088571,593.7297048045554,362.53804151088787,3.926091825307951,1.110862262038074,2.3561030235162375
21.0,3.2326,204700.0,True,False,False,False,34.235905464159515,145.46688984258125,525.7885289664888,593.3564584048545,362.7194311011486,4.506,1.16,3.072
31.0,4.0625,225900.0,True,False,False,False,33.637282516760344,145.96743933886458,525.185077937361,592.7518194691062,362.31460500509905,5.50561797752809,1.0674157303370786,3.808988764044944
24.0,2.5577,202300.0,True,False,False,False,32.79068278771492,146.90162216506837,524.3432085261236,591.9111851652009,361.31490303388443,3.690533015115354,1.0930787589498807,2.460620525059666
23.0,2.4609,219600.0,True,False,False,False,32.79068278771492,146.90162216506837,524.3432085261236,591.9111851652009,361.31490303388443,4.344,1.072,3.3
26.0,3.9333,196100.0,True,False,False,False,33.40440936001321,146.4043243334282,524.9475544887545,592.5166086859037,361.7207993141638,4.668478260869565,1.046195652173913,2.777173913043478
24.0,2.2401,212500.0,True,False,False,False,33.40440936001321,146.4043243334282,524.9475544887545,592.5166086859037,361.7207993141638,4.873345935727788,1.0964083175803403,2.3005671077504726
18.0,4.5294,224800.0,True,False,False,False,34.235905464159515,145.46688984258125,525.7885289664888,593.3564584048545,362.7194311011486,5.348457350272232,1.014519056261343,3.3030852994555353
25.0,3.2539,199000.0,True,False,False,False,34.03207610944914,145.91125434344943,525.5527590726966,593.1227826673236,362.12851418642464,5.226788432267885,1.2709284627092847,2.6621004566210047
19.0,3.1538,252100.0,True,False,False,False,34.84867031694876,144.97057393059765,526.3928394872787,593.9618485052223,363.12607345452216,4.328260869565217,1.1478260869565218,2.6130434782608694
35.0,5.2657,191400.0,True,False,False,False,34.03207610944914,145.91125434344943,525.5527590726966,593.1227826673236,362.12851418642464,5.983870967741935,1.0161290322580645,3.693548387096774
33.0,4.1167,215500.0,True,False,False,False,34.84867031694876,144.97057393059765,526.3928394872787,593.9618485052223,363.12607345452216,4.601178781925344,0.9332023575638507,2.68565815324165
17.0,3.2823,228500.0,True,False,False,False,34.67292598218757,145.42245520449993,526.1588193088571,593.7297048045554,362.53804151088787,4.4634464751958225,1.216710182767624,3.2114882506527413
34.0,4.9219,200000.0,True,False,False,False,35.47484424822294,144.47853523740955,526.9980065367422,594.5679874693731,363.5345259662015,5.9655172413793105,1.0057471264367817,3.32183908045977
34.0,5.5486,218100.0,True,False,False,False,35.47484424822294,144.47853523740955,526.9980065367422,594.5679874693731,363.5345259662015,5.352697095435684,0.9128630705394191,3.5975103734439835
32.0,6.213,230800.0,True,False,False,False,34.67292598218757,145.42245520449993,526.1588193088571,593.7297048045554,362.53804151088787,6.0588235294117645,0.8877005347593583,2.7967914438502675
22.0,4.0185,200900.0,True,False,False,False,35.32624151837303,144.93797013105328,526.7657322376226,594.3373727992749,362.9493751482558,4.910979228486647,1.0207715133531157,2.6810089020771515
26.0,2.9891,205200.0,True,False,False,False,36.11372976116042,143.9908176152891,527.6040271612992,595.1748730030073,363.9447825374615,4.651394422310757,1.00398406374502,2.233067729083665
26.0,3.7655,197700.0,True,False,False,False,36.11372976116042,143.9908176152891,527.6040271612992,595.1748730030073,363.9447825374615,4.3524945770065075,1.0683297180043383,2.648590021691974
30.0,3.3831,197400.0,True,False,False,False,35.99134388751279,144.45784253333508,527.3734949088314,594.9457843597108,363.36250896000007,4.785834738617201,1.0944350758853287,2.9645868465430016
18.0,3.1315,137500.0,True,False,False,False,35.99134388751279,144.45784253333508,527.3734949088314,594.9457843597108,363.36250896000007,3.8207024029574863,1.423290203327172,1.6081330868761552
29.0,6.1001,298900.0,True,False,False,False,35.99134388751279,144.45784253333508,527.3734949088314,594.9457843597108,363.36250896000007,7.023529411764706,1.035294117647059,2.788235294117647
18.0,3.65,171400.0,True,False,False,False,35.926531617775005,144.93796638193737,527.1466071403978,594.7199011513069,362.7848782167829,4.421733505821475,1.054333764553687,2.536869340232859
20.0,3.25,350000.0,True,False,False,False,37.35437962463059,143.51083432559508,528.5915577252243,596.1648290434667,364.19415255820155,4.72093023255814,1.1162790697674418,2.872093023255814
31.0,4.9394,217800.0,True,False,False,False,36.667591695666964,143.98211600753118,527.9821043817816,595.554937200657,363.7774368086725,5.861985472154964,0.9418886198547215,3.263922518159806
34.0,3.8828,215400.0,True,False,False,False,38.100198015465395,142.5540327644558,529.4271810904686,596.999986175528,365.18631563200614,6.701492537313433,1.054726368159204,3.36318407960199
27.0,3.4,196900.0,True,False,False,False,38.100198015465395,142.5540327644558,529.4271810904686,596.999986175528,365.18631563200614,4.203076923076923,1.003076923076923,2.7015384615384614
29.0,3.6875,213200.0,True,False,False,False,37.42701878204302,143.02852202545122,528.8186173682819,596.3908746340932,364.77068346703,5.015410958904109,1.095890410958904,2.7705479452054793
35.0,5.0599,216700.0,True,False,False,False,36.667591695666964,143.98211600753118,527.9821043817816,595.554937200657,363.7774368086725,5.271428571428571,0.9857142857142858,3.052380952380952
34.0,6.3214,220800.0,True,False,False,False,35.99134388751279,144.45784253333508,527.3734949088314,594.9457843597108,363.36250896000007,6.294871794871795,0.9487179487179487,3.1923076923076925
36.0,3.8214,210900.0,True,False,False,False,36.667591695666964,143.98211600753118,527.9821043817816,595.554937200657,363.7774368086725,5.897435897435898,1.0128205128205128,2.948717948717949
32.0,2.4942,186300.0,True,False,False,False,38.05113695395356,143.044041424648,529.2018520173408,596.7754576160315,364.61265007417546,4.703412073490814,1.078740157480315,2.968503937007874
36.0,4.3583,187200.0,True,False,False,False,39.47680641059166,141.6185944247982,530.6468311919073,598.2204193689308,366.02291288959003,6.1139896373057,1.049222797927461,3.83160621761658
29.0,2.3347,208100.0,True,False,False,False,38.100198015465395,142.5540327644558,529.4271810904686,596.999986175528,365.18631563200614,3.646153846153846,1.0487179487179488,2.7102564102564104
24.0,5.0764,228600.0,True,False,False,False,38.100198015465395,142.5540327644558,529.4271810904686,596.999986175528,365.18631563200614,5.4550691244239635,1.1002304147465438,2.9953917050691246
28.0,3.0179,198800.0,True,False,False,False,38.78363820143437,142.08404196703916,530.0365866672411,597.6098351743868,365.60372747047387,4.310405643738977,0.9788359788359788,3.259259259259259
38.0,3.2969,220000.0,True,False,False,False,38.05673709753366,143.54711855406316,528.9801581072268,596.5541270590713,364.0436369648739,4.733812949640288,0.9460431654676259,2.4136690647482015
6.0,2.5564,171300.0,True,False,False,False,38.75732600817921,142.58178139592542,529.8129843457574,597.3868206528001,365.0329232241485,3.650756693830035,1.1525029103608848,2.2048894062863793
30.0,3.375,201900.0,True,False,False,False,38.05113695395356,143.044041424648,529.2018520173408,596.7754576160315,364.61265007417546,3.9923273657289005,0.9744245524296675,2.823529411764706
34.0,6.0531,287100.0,True,False,False,False,37.33738475332077,144.00622677420697,528.3681363654856,595.9419839417544,363.6222709812913,7.081967213114754,0.9770491803278688,2.7934426229508196
26.0,3.475,282500.0,True,False,False,False,37.33738475332077,144.00622677420697,528.3681363654856,595.9419839417544,363.6222709812913,4.96643109540636,1.0812720848056536,2.4275618374558303
26.0,2.2716,350000.0,True,False,False,False,38.78468674970868,143.09257605564443,529.5930140538802,597.1670016385588,364.4667744553452,2.89,0.9825,4.7
23.0,2.8072,164700.0,True,False,False,False,40.19600424498351,141.6710370215346,531.0377515090728,598.6117410893919,365.8787719077909,4.1120401337792645,1.1521739130434783,4.548494983277592
9.0,1.119,175000.0,True,False,False,False,39.47244056392734,142.12409847333197,530.4249518075143,597.9989158947488,365.4549658779124,3.5692307692307694,1.1323076923076922,2.2615384615384615
17.0,1.425,212500.0,True,False,False,False,38.75732600817921,142.58178139592542,529.8129843457574,597.3868206528001,365.0329232241485,4.716049382716049,1.0617283950617284,3.3580246913580245
16.0,1.5903,165400.0,True,False,False,False,38.78468674970868,143.09257605564443,529.5930140538802,597.1670016385588,364.4667744553452,3.6907630522088355,1.0160642570281124,3.6626506024096384
25.0,3.125,168100.0,True,False,False,False,38.78468674970868,143.09257605564443,529.5930140538802,597.1670016385588,364.4667744553452,3.9573643410852712,0.9767441860465116,3.7790697674418605
47.0,3.6607,160600.0,True,False,False,False,39.47244056392734,142.12409847333197,530.4249518075143,597.9989158947488,365.4549658779124,4.623853211009174,1.036697247706422,3.4403669724770642
37.0,3.0288,161400.0,True,False,False,False,39.47244056392734,142.12409847333197,530.4249518075143,597.9989158947488,365.4549658779124,4.275720164609053,1.0699588477366255,2.9588477366255144
36.0,5.0275,179300.0,True,False,False,False,38.75732600817921,142.58178139592542,529.8129843457574,597.3868206528001,365.0329232241485,5.469387755102041,0.9846938775510204,3.260204081632653
52.0,3.6042,166400.0,True,False,False,False,38.75732600817921,142.58178139592542,529.8129843457574,597.3868206528001,365.0329232241485,5.167235494880546,1.0273037542662116,2.9180887372013653
32.0,2.5509,170800.0,True,False,False,False,39.47244056392734,142.12409847333197,530.4249518075143,597.9989158947488,365.4549658779124,3.6805555555555554,1.0456349206349207,5.095238095238095
32.0,2.4931,166900.0,True,False,False,False,40.89034107871242,140.70150903476596,531.8698255048828,599.4437843305591,366.86658010887453,4.316363636363636,1.0981818181818181,3.6472727272727274
10.0,4.5057,152400.0,True,False,False,False,39.47680641059166,141.6185944247982,530.6468311919073,598.2204193689308,366.02291288959003,3.650943396226415,1.1933962264150944,3.6202830188679247
32.0,2.9479,184600.0,True,False,False,False,40.179199158531716,141.15773508424382,531.2579117671194,598.8317365039073,366.44386579854876,4.306709265175719,1.0223642172523961,3.7220447284345046
29.0,2.3843,182900.0,True,False,False,False,40.179199158531716,141.15773508424382,531.2579117671194,598.8317365039073,366.44386579854876,5.328413284132841,1.2029520295202951,3.830258302583026
18.0,2.5625,153100.0,True,False,False,False,40.90397742417707,140.19352960821368,532.0918891320573,599.6654596897555,367.43346849675544,3.473529411764706,1.0382352941176471,2.2970588235294116
32.0,3.7014,179600.0,True,False,False,False,40.179199158531716,141.15773508424382,531.2579117671194,598.8317365039073,366.44386579854876,4.957746478873239,1.0809859154929577,4.686619718309859
18.0,4.8981,166300.0,True,False,False,False,39.533846336667295,141.12627300941963,530.8723355084009,598.445112836094,366.59549750666946,5.845470692717584,1.0426287744227354,2.9129662522202486
34.0,5.6047,205100.0,True,False,False,False,40.21416434213145,140.65760181246662,531.4816938419322,599.0549194289421,367.0136002690493,5.369565217391305,0.9402173913043478,4.125
34.0,4.2731,218000.0,True,False,False,False,40.30077251843877,140.17078027395794,531.709093758434,599.2812868374384,367.5879545764298,5.451117318435754,1.0013966480446927,2.868715083798883
17.0,4.6696,159500.0,True,False,False,False,40.9684345243285,139.69884884412025,532.3175675163907,599.8903170712628,368.0049797276806,4.841911764705882,0.9411764705882353,2.4963235294117645
21.0,2.9231,45000.0,True,False,False,False,42.33250514696044,138.76886094624953,533.5370257101234,601.1105784611221,368.8443143108556,4.005970149253732,0.9731343283582089,2.2328358208955223
22.0,2.4833,157500.0,True,False,False,False,42.33250514696044,138.76886094624953,533.5370257101234,601.1105784611221,368.8443143108556,3.8443579766536966,1.0752269779507133,3.4228274967574577
23.0,3.0789,350000.0,True,False,False,False,42.33250514696044,138.76886094624953,533.5370257101234,601.1105784611221,368.8443143108556,3.82122905027933,1.1089385474860336,5.418994413407821
27.0,4.375,212500.0,True,False,False,False,42.33250514696044,138.76886094624953,533.5370257101234,601.1105784611221,368.8443143108556,5.205741626794258,1.0574162679425838,3.444976076555024
33.0,4.2759,238000.0,True,False,False,False,38.86352206039417,141.5994975290595,530.2638170231705,597.8360421626763,366.1791662612946,5.513119533527697,0.9737609329446064,2.717201166180758
25.0,3.256,214300.0,True,False,False,False,38.86352206039417,141.5994975290595,530.2638170231705,597.8360421626763,366.1791662612946,3.804395604395604,1.0593406593406594,2.476923076923077
34.0,5.8461,227400.0,True,False,False,False,38.86352206039417,141.5994975290595,530.2638170231705,597.8360421626763,366.1791662612946,6.323529411764706,0.9950980392156863,3.2549019607843137
26.0,4.5714,243200.0,True,False,False,False,38.86352206039417,141.5994975290595,530.2638170231705,597.8360421626763,366.1791662612946,5.044444444444444,0.8222222222222222,2.3333333333333335
28.0,4.9429,254800.0,True,False,False,False,39.64334056943563,140.64727476224448,531.1014607380648,598.6729932390921,367.1726988685244,5.839679358717435,0.9799599198396793,3.006012024048096
24.0,3.6771,172200.0,True,False,False,False,38.86352206039417,141.5994975290595,530.2638170231705,597.8360421626763,366.1791662612946,4.538461538461538,1.1153846153846154,2.9615384615384617
29.0,4.8611,231900.0,True,False,False,False,40.30077251843877,140.17078027395794,531.709093758434,599.2812868374384,367.5879545764298,5.950177935943061,0.9501779359430605,3.170818505338078
35.0,4.0735,208700.0,True,False,False,False,37.42701878204302,143.02852202545122,528.8186173682819,596.3908746340932,364.77068346703,6.137931034482759,1.0919540229885059,2.954022988505747
35.0,4.3269,224700.0,True,False,False,False,37.42701878204302,143.02852202545122,528.8186173682819,596.3908746340932,364.77068346703,6.648809523809524,1.0773809523809523,2.9523809523809526
32.0,3.63,183400.0,True,False,False,False,36.76466416144943,143.5074651248986,528.2108984167494,595.7825028183364,364.35683707015687,4.752079866888519,1.0349417637271214,2.4941763727121464
32.0,3.7917,197400.0,True,False,False,False,36.76466416144943,143.5074651248986,528.2108984167494,595.7825028183364,364.35683707015687,5.133709981167608,1.0470809792843692,2.849340866290019
30.0,4.7667,195200.0,True,False,False,False,38.361262602555094,141.6137682133901,529.8887285003166,597.458624971511,366.34751984203035,5.244604316546763,0.9424460431654677,3.5107913669064748
35.0,5.2384,177400.0,True,False,False,False,37.55498735785278,142.55942470648492,529.0493112108538,596.62011761224,365.3518425372135,5.543269230769231,0.9230769230769231,4.25
34.0,4.7772,182500.0,True,False,False,False,37.55498735785278,142.55942470648492,529.0493112108538,596.62011761224,365.3518425372135,4.985915492957746,0.9753521126760564,3.4507042253521125
35.0,4.7738,180000.0,True,False,False,False,37.55498735785278,142.55942470648492,529.0493112108538,596.62011761224,365.3518425372135,6.048484848484849,0.9878787878787879,4.2696969696969695
29.0,3.707,180400.0,True,False,False,False,36.76466416144943,143.5074651248986,528.2108984167494,595.7825028183364,364.35683707015687,5.08411214953271,1.0934579439252337,3.8130841121495327
19.0,3.6422,209400.0,True,False,False,False,36.76466416144943,143.5074651248986,528.2108984167494,595.7825028183364,364.35683707015687,4.344202898550725,0.9094202898550725,2.6449275362318843
33.0,5.118,195200.0,True,False,False,False,38.20371757482222,142.07722986906873,529.6561412872248,597.2277096665978,365.76461258644474,6.049122807017544,1.0210526315789474,3.3087719298245615
34.0,4.4663,183900.0,True,False,False,False,37.55498735785278,142.55942470648492,529.0493112108538,596.62011761224,365.3518425372135,5.725663716814159,1.0501474926253687,3.0117994100294987
